"date","geoid","county","state","cases","cases_avg","cases_avg_per_100k","deaths","deaths_avg","deaths_avg_per_100k"
2020-10-19,"USA-27127","Redwood","Minnesota",2,4.5,29.66,1,0.3,1.98
2020-10-19,"USA-27125","Red Lake","Minnesota",4,1.44,35.62,0,0.14,3.52
2020-10-19,"USA-27123","Ramsey","Minnesota",157,131.29,23.86,1,1.33,0.24
2020-10-19,"USA-27121","Pope","Minnesota",6,3,26.67,0,0,0
2020-10-19,"USA-27119","Polk","Minnesota",3,12.43,39.63,0,0,0
2020-10-19,"USA-27117","Pipestone","Minnesota",2,3,32.87,0,0.18,1.99
2020-10-19,"USA-27115","Pine","Minnesota",5,6.5,21.98,0,0,0
2020-10-19,"USA-27113","Pennington","Minnesota",1,2.57,18.21,0,0,0
2020-10-19,"USA-27111","Otter Tail","Minnesota",23,20.14,34.29,0,0,0
2020-10-19,"USA-27109","Olmsted","Minnesota",20,31.71,20.04,0,0.14,0.09
2020-10-19,"USA-27107","Norman","Minnesota",1,1.43,22.41,0,0,0
2020-10-19,"USA-27105","Nobles","Minnesota",23,11.86,54.82,0,0,0
2020-10-19,"USA-27103","Nicollet","Minnesota",9,5.63,16.41,0,0,0
2020-10-19,"USA-27101","Murray","Minnesota",4,4.29,52.3,0,0,0
2020-10-19,"USA-27099","Mower","Minnesota",0,8.86,22.11,0,0.71,1.78
2020-10-19,"USA-27097","Morrison","Minnesota",30,23.86,71.46,0,0.33,1
2020-10-19,"USA-27095","Mille Lacs","Minnesota",6,13.57,51.65,1,0.42,1.59
2020-10-19,"USA-27093","Meeker","Minnesota",3,5,21.53,0,0,0
2020-10-19,"USA-27085","McLeod","Minnesota",4,4.57,12.74,0,0,0
2020-10-19,"USA-27091","Martin","Minnesota",2,5.43,27.58,0,0.36,1.85
2020-10-19,"USA-27089","Marshall","Minnesota",1,2.13,22.76,0,0,0
2020-10-19,"USA-27087","Mahnomen","Minnesota",3,2.57,46.52,0,0,0
2020-10-19,"USA-27083","Lyon","Minnesota",11,10.88,42.69,0,0.15,0.6
2020-10-19,"USA-27081","Lincoln","Minnesota",1,2.25,39.9,0,0,0
2020-10-19,"USA-27079","Le Sueur","Minnesota",3,5.57,19.29,0,0,0
2020-10-19,"USA-27077","Lake of the Woods","Minnesota",2,0.71,19.1,0,0,0
2020-10-19,"USA-27075","Lake","Minnesota",3,2.25,21.14,0,0,0
2020-10-19,"USA-27073","Lac qui Parle","Minnesota",1,2.57,38.83,0,0,0
2020-10-19,"USA-27071","Koochiching","Minnesota",2,2.25,18.4,0,0,0
2020-10-19,"USA-27069","Kittson","Minnesota",0,1.25,29.08,0,0,0
2020-10-19,"USA-27067","Kandiyohi","Minnesota",30,31.14,72.09,0,0,0
2020-10-19,"USA-27065","Kanabec","Minnesota",-1,4.14,25.36,0,0.14,0.87
2020-10-19,"USA-27063","Jackson","Minnesota",6,3.29,33.37,0,0,0
2020-10-19,"USA-27061","Itasca","Minnesota",5,15.29,33.87,0,0.14,0.32
2020-10-19,"USA-27059","Isanti","Minnesota",7,9.14,22.52,0,0.29,0.7
2020-10-19,"USA-27057","Hubbard","Minnesota",8,13.71,63.81,0,0.14,0.66
2020-10-19,"USA-27055","Houston","Minnesota",1,2.25,12.1,0,0,0
2020-10-19,"USA-27053","Hennepin","Minnesota",286,268.57,21.22,0,1.71,0.14
2020-10-19,"USA-27051","Grant","Minnesota",3,1.71,28.71,0,0,0
2020-10-19,"USA-27049","Goodhue","Minnesota",14,7.43,16.03,0,0,0
2020-10-19,"USA-27047","Freeborn","Minnesota",1,6,19.81,0,0,0
2020-10-19,"USA-27045","Fillmore","Minnesota",3,5,23.73,0,0,0
2020-10-19,"USA-27043","Faribault","Minnesota",1,4.29,31.39,0,0,0
2020-10-19,"USA-27041","Douglas","Minnesota",12,11.71,30.71,0,0,0
2020-10-19,"USA-27039","Dodge","Minnesota",2,4.14,19.79,0,0,0
2020-10-19,"USA-27037","Dakota","Minnesota",105,96.43,22.48,0,0.3,0.07
2020-10-19,"USA-27035","Crow Wing","Minnesota",11,19.43,29.86,0,0.43,0.66
2020-10-19,"USA-27033","Cottonwood","Minnesota",1,2,17.86,0,0,0
2020-10-19,"USA-27031","Cook","Minnesota",0,0.71,13.07,0,0,0
2020-10-19,"USA-27029","Clearwater","Minnesota",2,3.43,38.88,0,0,0
2020-10-19,"USA-27027","Clay","Minnesota",24,39.43,61.39,0,0.14,0.22
2020-10-19,"USA-27025","Chisago","Minnesota",24,21.86,38.63,0,0,0
2020-10-19,"USA-27023","Chippewa","Minnesota",6,9.29,78.69,0,0.14,1.21
2020-10-19,"USA-27021","Cass","Minnesota",7,7.71,25.91,0,0.14,0.48
2020-10-19,"USA-27019","Carver","Minnesota",9,14.43,13.73,0,0,0
2020-10-19,"USA-27017","Carlton","Minnesota",6,5,13.94,0,0,0
2020-10-19,"USA-27015","Brown","Minnesota",8,4.43,17.71,0,0,0
2020-10-19,"USA-27013","Blue Earth","Minnesota",12,13.43,19.85,0,0,0
2020-10-19,"USA-27011","Big Stone","Minnesota",0,2.71,54.38,0,0,0
2020-10-19,"USA-27009","Benton","Minnesota",15,19.57,47.86,0,0.14,0.35
2020-10-19,"USA-27007","Beltrami","Minnesota",15,17.29,36.63,0,0.18,0.39
2020-10-19,"USA-27005","Becker","Minnesota",6,13.14,38.18,0,0.14,0.42
2020-10-19,"USA-27003","Anoka","Minnesota",138,103,28.86,0,0.71,0.2
2020-10-19,"USA-27001","Aitkin","Minnesota",3,5,31.47,1,0.14,0.9
2020-10-20,"USA-27999","Unknown","Minnesota",-70,24,0,0,0.88,0
2020-10-20,"USA-27173","Yellow Medicine","Minnesota",2,3,30.9,0,0.22,2.29
2020-10-20,"USA-27171","Wright","Minnesota",20,29,20.96,0,0.44,0.32
2020-10-20,"USA-27169","Winona","Minnesota",10,16.86,33.39,0,0,0
2020-10-20,"USA-27167","Wilkin","Minnesota",1,2.88,46.32,0,0,0
2020-10-20,"USA-27165","Watonwan","Minnesota",1,1.64,15.02,0,0,0
2020-10-20,"USA-27163","Washington","Minnesota",46,83.14,31.68,0,0.63,0.24
2020-10-20,"USA-27161","Waseca","Minnesota",-1,5,26.86,0,0,0
2020-10-20,"USA-27159","Wadena","Minnesota",10,9.57,69.96,0,0,0
2020-10-20,"USA-27157","Wabasha","Minnesota",4,6.86,31.71,0,0,0
2020-10-20,"USA-27155","Traverse","Minnesota",0,1.29,39.45,0,0,0
2020-10-20,"USA-27153","Todd","Minnesota",9,18.14,73.56,1,0.14,0.58
2020-10-20,"USA-27151","Swift","Minnesota",0,2.71,29.29,0,0,0
2020-10-20,"USA-27149","Stevens","Minnesota",0,2.75,28.05,0,0,0
2020-10-20,"USA-27147","Steele","Minnesota",3,9.29,25.34,0,0,0
2020-10-20,"USA-27145","Stearns","Minnesota",73,97.86,60.75,1,0.71,0.44
2020-10-20,"USA-27137","St. Louis","Minnesota",42,55.71,27.99,0,1,0.5
2020-10-20,"USA-27143","Sibley","Minnesota",0,2,13.45,0,0,0
2020-10-20,"USA-27141","Sherburne","Minnesota",4,26.43,27.18,0,0.56,0.57
2020-10-20,"USA-27139","Scott","Minnesota",24,34.29,23.01,0,0,0
2020-10-20,"USA-27135","Roseau","Minnesota",6,5.13,33.79,0,0,0
2020-10-20,"USA-27133","Rock","Minnesota",4,7.29,78.21,0,0,0
2020-10-20,"USA-27131","Rice","Minnesota",3,11.86,17.7,0,0.14,0.21
2020-10-20,"USA-27129","Renville","Minnesota",1,2.86,19.64,0,0.22,1.53
2020-10-20,"USA-27127","Redwood","Minnesota",0,4.5,29.66,0,0.3,1.98
2020-10-20,"USA-27125","Red Lake","Minnesota",-1,1.44,35.62,0,0,0
2020-10-20,"USA-27123","Ramsey","Minnesota",88,128.29,23.31,0,1.33,0.24
2020-10-20,"USA-27121","Pope","Minnesota",0,3,26.67,0,0,0
2020-10-20,"USA-27119","Polk","Minnesota",10,12.14,38.72,0,0,0
2020-10-20,"USA-27117","Pipestone","Minnesota",2,2.88,31.5,0,0.18,1.99
2020-10-20,"USA-27115","Pine","Minnesota",2,7.14,24.15,0,0,0
2020-10-20,"USA-27113","Pennington","Minnesota",2,2.5,17.71,0,0,0
2020-10-20,"USA-27111","Otter Tail","Minnesota",29,22.43,38.18,0,0,0
2020-10-20,"USA-27109","Olmsted","Minnesota",19,32.57,20.58,0,0.14,0.09
2020-10-20,"USA-27107","Norman","Minnesota",3,1.71,26.89,0,0,0
2020-10-20,"USA-27105","Nobles","Minnesota",24,14.29,66.05,0,0,0
2020-10-20,"USA-27103","Nicollet","Minnesota",9,7.43,21.67,0,0,0
2020-10-20,"USA-27101","Murray","Minnesota",5,4.86,59.28,0,0,0
2020-10-20,"USA-27099","Mower","Minnesota",2,8.57,21.4,1,0.86,2.14
2020-10-20,"USA-27097","Morrison","Minnesota",22,26.43,79.16,0,0.33,1
2020-10-20,"USA-27095","Mille Lacs","Minnesota",8,13.14,50.02,2,0.54,2.05
2020-10-20,"USA-27093","Meeker","Minnesota",4,5,21.53,0,0,0
2020-10-20,"USA-27085","McLeod","Minnesota",-1,4.57,12.74,0,0,0
2020-10-20,"USA-27091","Martin","Minnesota",3,5.43,27.58,0,0,0
2020-10-20,"USA-27089","Marshall","Minnesota",1,2,21.42,0,0,0
2020-10-20,"USA-27087","Mahnomen","Minnesota",3,2.63,47.49,0,0,0
2020-10-20,"USA-27083","Lyon","Minnesota",3,12.29,48.23,0,0.15,0.6
2020-10-20,"USA-27081","Lincoln","Minnesota",2,2.57,45.6,0,0,0
2020-10-20,"USA-27079","Le Sueur","Minnesota",0,5.57,19.29,0,0,0
2020-10-20,"USA-27077","Lake of the Woods","Minnesota",0,0.71,19.1,0,0,0
2020-10-20,"USA-27075","Lake","Minnesota",2,2.57,24.17,0,0,0
2020-10-20,"USA-27073","Lac qui Parle","Minnesota",1,2.43,36.67,0,0,0
2020-10-20,"USA-27071","Koochiching","Minnesota",0,2.25,18.4,0,0,0
2020-10-20,"USA-27069","Kittson","Minnesota",0,1.25,29.08,0,0,0
2020-10-20,"USA-27067","Kandiyohi","Minnesota",21,31.57,73.08,0,0,0
2020-10-20,"USA-27065","Kanabec","Minnesota",3,4.29,26.23,0,0.14,0.87
2020-10-20,"USA-27063","Jackson","Minnesota",3,3.14,31.92,0,0,0
2020-10-20,"USA-27061","Itasca","Minnesota",8,14.14,31.34,0,0.14,0.32
2020-10-20,"USA-27059","Isanti","Minnesota",8,8.29,20.41,0,0.29,0.7
2020-10-20,"USA-27057","Hubbard","Minnesota",26,17.29,80.43,0,0.14,0.66
2020-10-20,"USA-27055","Houston","Minnesota",0,2.25,12.1,0,0,0
2020-10-20,"USA-27053","Hennepin","Minnesota",208,263.71,20.83,1,1.57,0.12
2020-10-20,"USA-27051","Grant","Minnesota",1,1.57,26.31,0,0,0
2020-10-20,"USA-27049","Goodhue","Minnesota",4,7.71,16.65,0,0,0
2020-10-20,"USA-27047","Freeborn","Minnesota",6,6.43,21.23,0,0,0
2020-10-20,"USA-27045","Fillmore","Minnesota",0,5,23.73,0,0,0
2020-10-20,"USA-27043","Faribault","Minnesota",4,3.71,27.2,0,0,0
2020-10-20,"USA-27041","Douglas","Minnesota",8,12.71,33.33,0,0,0
2020-10-20,"USA-27039","Dodge","Minnesota",4,4.14,19.79,0,0,0
2020-10-20,"USA-27037","Dakota","Minnesota",70,92.57,21.58,1,0.22,0.05
2020-10-20,"USA-27035","Crow Wing","Minnesota",36,23.86,36.67,0,0.43,0.66
2020-10-20,"USA-27033","Cottonwood","Minnesota",2,2,17.86,0,0,0
2020-10-20,"USA-27031","Cook","Minnesota",0,0.71,13.07,0,0,0
2020-10-20,"USA-27029","Clearwater","Minnesota",8,4,45.36,0,0,0
2020-10-20,"USA-27027","Clay","Minnesota",41,42.86,66.73,0,0.14,0.22
2020-10-20,"USA-27025","Chisago","Minnesota",24,23.14,40.9,0,0,0
2020-10-20,"USA-27023","Chippewa","Minnesota",18,10.71,90.8,0,0.14,1.21
2020-10-20,"USA-27021","Cass","Minnesota",9,8.43,28.3,0,0.14,0.48
2020-10-20,"USA-27019","Carver","Minnesota",12,14,13.32,0,0,0
2020-10-20,"USA-27017","Carlton","Minnesota",8,5,13.94,0,0,0
2020-10-20,"USA-27015","Brown","Minnesota",2,4.14,16.57,0,0,0
2020-10-20,"USA-27013","Blue Earth","Minnesota",1,13,19.22,0,0,0
2020-10-20,"USA-27011","Big Stone","Minnesota",1,2.25,45.08,0,0,0
2020-10-20,"USA-27009","Benton","Minnesota",16,20.29,49.61,0,0.14,0.35
2020-10-20,"USA-27007","Beltrami","Minnesota",29,20,42.38,0,0.18,0.39
2020-10-20,"USA-27005","Becker","Minnesota",14,14.29,41.5,0,0.14,0.42
2020-10-20,"USA-27003","Anoka","Minnesota",61,95.57,26.78,0,0.71,0.2
2020-10-20,"USA-27001","Aitkin","Minnesota",2,4.71,29.68,0,0.14,0.9
2020-10-21,"USA-27999","Unknown","Minnesota",0,24,0,0,0.88,0
2020-10-21,"USA-27173","Yellow Medicine","Minnesota",1,2.71,27.96,0,0.22,2.29
2020-10-21,"USA-27171","Wright","Minnesota",18,27,19.51,0,0.44,0.32
2020-10-21,"USA-27169","Winona","Minnesota",10,16.29,32.26,0,0,0
2020-10-21,"USA-27167","Wilkin","Minnesota",1,2.86,46.03,0,0,0
2020-10-21,"USA-27165","Watonwan","Minnesota",4,3,27.53,0,0,0
2020-10-21,"USA-27163","Washington","Minnesota",40,78.71,29.99,1,0.57,0.22
2020-10-21,"USA-27161","Waseca","Minnesota",7,5.86,31.47,0,0,0
2020-10-21,"USA-27159","Wadena","Minnesota",3,8.29,60.56,1,0.14,1.04
2020-10-21,"USA-27157","Wabasha","Minnesota",5,7,32.37,0,0,0
2020-10-21,"USA-27155","Traverse","Minnesota",1,1,30.68,0,0,0
2020-10-21,"USA-27153","Todd","Minnesota",9,17.43,70.66,2,0.43,1.74
2020-10-21,"USA-27151","Swift","Minnesota",0,2.71,29.29,0,0,0
2020-10-21,"USA-27149","Stevens","Minnesota",1,2.57,26.23,0,0,0
2020-10-21,"USA-27147","Steele","Minnesota",9,9.29,25.34,0,0,0
2020-10-21,"USA-27145","Stearns","Minnesota",42,92,57.12,4,1,0.62
2020-10-21,"USA-27137","St. Louis","Minnesota",49,55.71,27.99,2,0.91,0.46
2020-10-21,"USA-27143","Sibley","Minnesota",2,1.86,12.49,0,0,0
2020-10-21,"USA-27141","Sherburne","Minnesota",17,24.29,24.98,0,0.56,0.57
2020-10-21,"USA-27139","Scott","Minnesota",25,34.14,22.91,0,0,0
2020-10-21,"USA-27135","Roseau","Minnesota",12,5.89,38.83,0,0,0
2020-10-21,"USA-27133","Rock","Minnesota",3,5,53.68,0,0,0
2020-10-21,"USA-27131","Rice","Minnesota",5,11.43,17.06,0,0.14,0.21
2020-10-21,"USA-27129","Renville","Minnesota",3,2.57,17.68,0,0.22,1.53
2020-10-21,"USA-27127","Redwood","Minnesota",1,4.43,29.19,0,0.3,1.98
2020-10-21,"USA-27125","Red Lake","Minnesota",2,1.5,36.99,0,0,0
2020-10-21,"USA-27123","Ramsey","Minnesota",80,122,22.17,5,2.14,0.39
2020-10-21,"USA-27121","Pope","Minnesota",0,3,26.67,0,0,0
2020-10-21,"USA-27119","Polk","Minnesota",25,12.57,40.08,0,0,0
2020-10-21,"USA-27117","Pipestone","Minnesota",2,2.86,31.31,0,0,0
2020-10-21,"USA-27115","Pine","Minnesota",5,7.43,25.11,0,0,0
2020-10-21,"USA-27113","Pennington","Minnesota",5,2.86,20.24,0,0,0
2020-10-21,"USA-27111","Otter Tail","Minnesota",11,20.29,34.53,0,0,0
2020-10-21,"USA-27109","Olmsted","Minnesota",36,34.43,21.75,0,0,0
2020-10-21,"USA-27107","Norman","Minnesota",4,2.14,33.61,0,0,0
2020-10-21,"USA-27105","Nobles","Minnesota",10,14.57,67.37,0,0,0
2020-10-21,"USA-27103","Nicollet","Minnesota",7,7.43,21.67,0,0,0
2020-10-21,"USA-27101","Murray","Minnesota",5,4.86,59.28,0,0,0
2020-10-21,"USA-27099","Mower","Minnesota",3,5.86,14.62,2,1.14,2.85
2020-10-21,"USA-27097","Morrison","Minnesota",14,25.14,75.31,2,0.57,1.71
2020-10-21,"USA-27095","Mille Lacs","Minnesota",4,11.14,42.41,1,1,3.81
2020-10-21,"USA-27093","Meeker","Minnesota",1,4.71,20.3,0,0,0
2020-10-21,"USA-27085","McLeod","Minnesota",4,3.86,10.75,1,0.14,0.4
2020-10-21,"USA-27091","Martin","Minnesota",10,5.86,29.76,0,0,0
2020-10-21,"USA-27089","Marshall","Minnesota",2,2.43,26.01,0,0,0
2020-10-21,"USA-27087","Mahnomen","Minnesota",4,3.29,59.45,0,0,0
2020-10-21,"USA-27083","Lyon","Minnesota",5,12.14,47.67,0,0.15,0.6
2020-10-21,"USA-27081","Lincoln","Minnesota",4,3,53.2,0,0,0
2020-10-21,"USA-27079","Le Sueur","Minnesota",6,6,20.77,0,0,0
2020-10-21,"USA-27077","Lake of the Woods","Minnesota",1,0.5,13.37,0,0,0
2020-10-21,"USA-27075","Lake","Minnesota",3,2.57,24.17,0,0,0
2020-10-21,"USA-27073","Lac qui Parle","Minnesota",2,2,30.2,1,0.14,2.16
2020-10-21,"USA-27071","Koochiching","Minnesota",1,2.29,18.69,0,0,0
2020-10-21,"USA-27069","Kittson","Minnesota",6,2.14,49.86,0,0,0
2020-10-21,"USA-27067","Kandiyohi","Minnesota",30,31.71,73.41,0,0,0
2020-10-21,"USA-27065","Kanabec","Minnesota",2,4.14,25.36,0,0.14,0.87
2020-10-21,"USA-27063","Jackson","Minnesota",3,3.29,33.37,0,0,0
2020-10-21,"USA-27061","Itasca","Minnesota",4,13,28.81,0,0.14,0.32
2020-10-21,"USA-27059","Isanti","Minnesota",9,8.43,20.76,1,0.14,0.35
2020-10-21,"USA-27057","Hubbard","Minnesota",0,17.29,80.43,0,0.14,0.66
2020-10-21,"USA-27055","Houston","Minnesota",2,2.14,11.52,0,0,0
2020-10-21,"USA-27053","Hennepin","Minnesota",199,260,20.54,8,2.14,0.17
2020-10-21,"USA-27051","Grant","Minnesota",0,1.57,26.31,0,0,0
2020-10-21,"USA-27049","Goodhue","Minnesota",14,9.57,20.65,0,0,0
2020-10-21,"USA-27047","Freeborn","Minnesota",9,7.14,23.59,0,0,0
2020-10-21,"USA-27045","Fillmore","Minnesota",3,4.29,20.34,0,0,0
2020-10-21,"USA-27043","Faribault","Minnesota",1,3.57,26.16,0,0,0
2020-10-21,"USA-27041","Douglas","Minnesota",12,13.71,35.96,0,0,0
2020-10-21,"USA-27039","Dodge","Minnesota",4,4.13,19.7,0,0,0
2020-10-21,"USA-27037","Dakota","Minnesota",68,92.43,21.54,2,0.43,0.1
2020-10-21,"USA-27035","Crow Wing","Minnesota",5,23.29,35.79,0,0,0
2020-10-21,"USA-27033","Cottonwood","Minnesota",0,2,17.86,0,0,0
2020-10-21,"USA-27031","Cook","Minnesota",0,0.71,13.07,0,0,0
2020-10-21,"USA-27029","Clearwater","Minnesota",4,4.43,50.22,0,0,0
2020-10-21,"USA-27027","Clay","Minnesota",20,38.43,59.84,0,0,0
2020-10-21,"USA-27025","Chisago","Minnesota",11,21,37.12,0,0,0
2020-10-21,"USA-27023","Chippewa","Minnesota",7,10.57,89.59,0,0.14,1.21
2020-10-21,"USA-27021","Cass","Minnesota",8,8.71,29.26,0,0.14,0.48
2020-10-21,"USA-27019","Carver","Minnesota",7,13.29,12.64,0,0,0
2020-10-21,"USA-27017","Carlton","Minnesota",6,5.29,14.74,0,0,0
2020-10-21,"USA-27015","Brown","Minnesota",7,4.5,17.99,0,0,0
2020-10-21,"USA-27013","Blue Earth","Minnesota",8,13.29,19.64,0,0,0
2020-10-21,"USA-27011","Big Stone","Minnesota",1,1.71,34.35,0,0,0
2020-10-21,"USA-27009","Benton","Minnesota",5,17.43,42.62,0,0.14,0.35
2020-10-21,"USA-27007","Beltrami","Minnesota",16,18.57,39.36,0,0.18,0.39
2020-10-21,"USA-27005","Becker","Minnesota",2,12.43,36.11,0,0.14,0.42
2020-10-21,"USA-27003","Anoka","Minnesota",62,95.43,26.74,2,0.67,0.19
2020-10-21,"USA-27001","Aitkin","Minnesota",1,4,25.18,0,0.14,0.9
2020-10-22,"USA-27999","Unknown","Minnesota",70,29.43,0,0,0.88,0
2020-10-22,"USA-27173","Yellow Medicine","Minnesota",3,2.14,22.07,0,0.22,2.29
2020-10-22,"USA-27171","Wright","Minnesota",18,27,19.51,0,0.44,0.32
2020-10-22,"USA-27169","Winona","Minnesota",16,18.43,36.5,0,0,0
2020-10-22,"USA-27167","Wilkin","Minnesota",1,2.71,43.73,0,0,0
2020-10-22,"USA-27165","Watonwan","Minnesota",0,3,27.53,0,0,0
2020-10-22,"USA-27163","Washington","Minnesota",54,77.14,29.39,0,0.57,0.22
2020-10-22,"USA-27161","Waseca","Minnesota",1,5.57,29.93,0,0,0
2020-10-22,"USA-27159","Wadena","Minnesota",7,7.86,57.43,1,0.29,2.09
2020-10-22,"USA-27157","Wabasha","Minnesota",11,8.29,38.31,0,0,0
2020-10-22,"USA-27155","Traverse","Minnesota",0,1,30.68,0,0,0
2020-10-22,"USA-27153","Todd","Minnesota",11,18,72.98,0,0.43,1.74
2020-10-22,"USA-27151","Swift","Minnesota",1,1.88,20.24,0,0,0
2020-10-22,"USA-27149","Stevens","Minnesota",5,2.88,29.32,0,0,0
2020-10-22,"USA-27147","Steele","Minnesota",1,9.14,24.95,0,0,0
2020-10-22,"USA-27145","Stearns","Minnesota",61,94,58.36,1,1,0.62
2020-10-22,"USA-27137","St. Louis","Minnesota",59,56.57,28.42,0,0.91,0.46
2020-10-22,"USA-27143","Sibley","Minnesota",2,1.88,12.61,0,0,0
2020-10-22,"USA-27141","Sherburne","Minnesota",23,25.43,26.15,0,0.56,0.57
2020-10-22,"USA-27139","Scott","Minnesota",31,35.57,23.87,0,0,0
2020-10-22,"USA-27135","Roseau","Minnesota",5,7.86,51.81,0,0,0
2020-10-22,"USA-27133","Rock","Minnesota",7,5,53.68,2,0.29,3.07
2020-10-22,"USA-27131","Rice","Minnesota",6,12,17.92,0,0.14,0.21
2020-10-22,"USA-27129","Renville","Minnesota",4,3,20.62,0,0.22,1.53
2020-10-22,"USA-27127","Redwood","Minnesota",9,5.29,34.84,0,0.3,1.98
2020-10-22,"USA-27125","Red Lake","Minnesota",5,2.57,63.41,0,0,0
2020-10-22,"USA-27123","Ramsey","Minnesota",99,117.57,21.36,3,2.43,0.44
2020-10-22,"USA-27121","Pope","Minnesota",4,3,26.67,0,0,0
2020-10-22,"USA-27119","Polk","Minnesota",30,15.71,50.1,0,0,0
2020-10-22,"USA-27117","Pipestone","Minnesota",6,2.71,29.74,0,0,0
2020-10-22,"USA-27115","Pine","Minnesota",3,5.71,19.32,0,0,0
2020-10-22,"USA-27113","Pennington","Minnesota",1,2.86,20.24,0,0,0
2020-10-22,"USA-27111","Otter Tail","Minnesota",6,20.86,35.5,0,0,0
2020-10-22,"USA-27109","Olmsted","Minnesota",34,35.29,22.29,1,0.14,0.09
2020-10-22,"USA-27107","Norman","Minnesota",4,2.38,37.25,0,0,0
2020-10-22,"USA-27105","Nobles","Minnesota",21,15.71,72.65,0,0,0
2020-10-22,"USA-27103","Nicollet","Minnesota",11,8.86,25.84,0,0,0
2020-10-22,"USA-27101","Murray","Minnesota",6,5.14,62.76,0,0,0
2020-10-22,"USA-27099","Mower","Minnesota",5,6.43,16.05,0,1.14,2.85
2020-10-22,"USA-27097","Morrison","Minnesota",14,25.57,76.59,0,0.57,1.71
2020-10-22,"USA-27095","Mille Lacs","Minnesota",12,11,41.86,2,0.86,3.26
2020-10-22,"USA-27093","Meeker","Minnesota",6,4.88,20.99,0,0,0
2020-10-22,"USA-27085","McLeod","Minnesota",3,4.14,11.54,0,0.14,0.4
2020-10-22,"USA-27091","Martin","Minnesota",3,5.5,27.94,0,0,0
2020-10-22,"USA-27089","Marshall","Minnesota",7,3.29,35.19,0,0,0
2020-10-22,"USA-27087","Mahnomen","Minnesota",3,3.57,64.62,0,0,0
2020-10-22,"USA-27083","Lyon","Minnesota",8,7.71,30.28,0,0.15,0.6
2020-10-22,"USA-27081","Lincoln","Minnesota",1,3,53.2,0,0,0
2020-10-22,"USA-27079","Le Sueur","Minnesota",7,6.43,22.25,0,0,0
2020-10-22,"USA-27077","Lake of the Woods","Minnesota",0,0.5,13.37,0,0,0
2020-10-22,"USA-27075","Lake","Minnesota",3,2.71,25.51,0,0,0
2020-10-22,"USA-27073","Lac qui Parle","Minnesota",4,2.14,32.35,0,0.14,2.16
2020-10-22,"USA-27071","Koochiching","Minnesota",1,2.14,17.52,0,0,0
2020-10-22,"USA-27069","Kittson","Minnesota",4,2.57,59.83,0,0,0
2020-10-22,"USA-27067","Kandiyohi","Minnesota",39,35.86,83,1,0.14,0.33
2020-10-22,"USA-27065","Kanabec","Minnesota",3,4.14,25.36,0,0,0
2020-10-22,"USA-27063","Jackson","Minnesota",3,3.29,33.37,0,0,0
2020-10-22,"USA-27061","Itasca","Minnesota",8,11.29,25.01,0,0.14,0.32
2020-10-22,"USA-27059","Isanti","Minnesota",7,8.57,21.11,1,0.25,0.62
2020-10-22,"USA-27057","Hubbard","Minnesota",11,14.71,68.47,0,0,0
2020-10-22,"USA-27055","Houston","Minnesota",3,2.43,13.06,0,0,0
2020-10-22,"USA-27053","Hennepin","Minnesota",281,266.14,21.02,6,2.57,0.2
2020-10-22,"USA-27051","Grant","Minnesota",2,1.38,23.02,0,0,0
2020-10-22,"USA-27049","Goodhue","Minnesota",13,10,21.58,0,0,0
2020-10-22,"USA-27047","Freeborn","Minnesota",2,6.5,21.47,0,0,0
2020-10-22,"USA-27045","Fillmore","Minnesota",4,4.25,20.17,0,0,0
2020-10-22,"USA-27043","Faribault","Minnesota",7,4,29.3,0,0,0
2020-10-22,"USA-27041","Douglas","Minnesota",8,14.29,37.46,0,0,0
2020-10-22,"USA-27039","Dodge","Minnesota",9,5.57,26.61,0,0,0
2020-10-22,"USA-27037","Dakota","Minnesota",78,93.29,21.74,0,0.43,0.1
2020-10-22,"USA-27035","Crow Wing","Minnesota",27,25.86,39.75,0,0,0
2020-10-22,"USA-27033","Cottonwood","Minnesota",1,1.71,15.31,0,0,0
2020-10-22,"USA-27031","Cook","Minnesota",0,0.71,13.07,0,0,0
2020-10-22,"USA-27029","Clearwater","Minnesota",0,4.43,50.22,0,0,0
2020-10-22,"USA-27027","Clay","Minnesota",60,41.57,64.73,0,0,0
2020-10-22,"USA-27025","Chisago","Minnesota",30,22.43,39.64,0,0,0
2020-10-22,"USA-27023","Chippewa","Minnesota",11,11.57,98.06,0,0.14,1.21
2020-10-22,"USA-27021","Cass","Minnesota",16,10,33.58,0,0.14,0.48
2020-10-22,"USA-27019","Carver","Minnesota",10,14.29,13.59,0,0,0
2020-10-22,"USA-27017","Carlton","Minnesota",11,5.57,15.53,0,0,0
2020-10-22,"USA-27015","Brown","Minnesota",4,5,19.99,0,0,0
2020-10-22,"USA-27013","Blue Earth","Minnesota",24,16.14,23.86,0,0,0
2020-10-22,"USA-27011","Big Stone","Minnesota",2,1.86,37.21,0,0,0
2020-10-22,"USA-27009","Benton","Minnesota",20,18.14,44.37,2,0.38,0.92
2020-10-22,"USA-27007","Beltrami","Minnesota",26,19,40.26,0,0.18,0.39
2020-10-22,"USA-27005","Becker","Minnesota",14,13.14,38.18,0,0.14,0.42
2020-10-22,"USA-27003","Anoka","Minnesota",108,101.43,28.42,0,0.67,0.19
2020-10-22,"USA-27001","Aitkin","Minnesota",2,3.71,23.38,0,0.14,0.9
